DATETIME,RTC_TEMP_C,TEMP_C,BATTERY_LEVEL
2014-07-30 20:30:10,21.25,21.48,6.91
2014-07-30 20:35:13,21.25,21.39,6.91
2014-07-30 20:40:16,21.25,21.39,6.91
2014-07-30 20:45:19,21.25,21.39,6.91
2014-07-30 20:50:21,21.25,21.39,6.91
2014-07-30 20:55:24,21.25,21.39,6.92
2014-07-30 21:00:27,21.25,21.39,6.91
2014-07-30 21:05:30,21.25,21.39,6.91
2014-07-30 21:10:32,21.25,21.39,6.91
2014-07-30 21:15:35,21.25,21.39,6.91
2014-07-30 21:20:38,21.25,21.39,6.91
2014-07-30 21:25:41,21.25,21.39,6.91
2014-07-30 21:30:44,21.25,21.39,6.91
2014-07-30 21:35:46,21.25,21.39,6.91
2014-07-30 21:40:49,21.25,21.39,6.91
2014-07-30 21:45:52,21.25,21.39,6.91
2014-07-30 21:50:55,21.25,21.39,6.91
2014-07-30 21:55:57,21.25,21.30,6.91
2014-07-30 22:01:00,21.25,21.30,6.91
2014-07-30 22:06:03,21.25,21.30,6.91
2014-07-30 22:11:06,21.25,21.30,6.91
2014-07-30 22:16:08,21.25,21.30,6.91
2014-07-30 22:21:11,21.25,21.22,6.91
2014-07-30 22:26:14,21.25,21.22,6.91
2014-07-30 22:31:17,21.25,21.22,6.91
2014-07-30 22:36:20,21.25,21.22,6.91
2014-07-30 22:41:22,21.25,21.22,6.91
2014-07-30 22:46:25,21.25,21.22,6.91
2014-07-30 22:51:28,21.25,21.22,6.91
2014-07-30 22:56:31,21.25,21.22,6.91
2014-07-30 23:01:33,21.25,21.22,6.91
2014-07-30 23:06:36,21.25,21.22,6.91
2014-07-30 23:11:39,21.00,21.22,6.91
2014-07-30 23:16:42,21.00,21.13,6.91
2014-07-30 23:21:44,21.00,21.13,6.91
2014-07-30 23:26:47,21.00,21.13,6.91
2014-07-30 23:31:50,21.00,21.13,6.91
2014-07-30 23:36:53,21.00,21.13,6.91
2014-07-30 23:41:55,21.00,21.13,6.91
2014-07-30 23:46:58,21.00,21.13,6.91
2014-07-30 23:52:01,21.00,21.13,6.91
2014-07-30 23:57:04,21.00,21.13,6.91
2014-07-31 00:02:06,21.00,21.06,6.91
2014-07-31 00:07:09,21.00,21.04,6.91
2014-07-31 00:12:12,21.00,21.04,6.91
2014-07-31 00:17:15,21.00,21.04,6.91
2014-07-31 00:22:17,21.00,21.04,6.91
2014-07-31 00:27:20,21.00,21.04,6.91
2014-07-31 00:32:23,21.00,21.04,6.91
2014-07-31 00:37:25,21.00,20.99,6.91
2014-07-31 00:42:28,21.00,20.96,6.91
2014-07-31 00:47:31,21.00,20.96,6.91
2014-07-31 00:52:34,21.00,20.96,6.91
2014-07-31 00:57:36,21.00,20.96,6.91
2014-07-31 01:02:39,21.00,20.96,6.91
2014-07-31 01:07:42,21.00,20.96,6.91
2014-07-31 01:12:44,20.75,20.96,6.91
2014-07-31 01:17:47,20.75,20.87,6.91
2014-07-31 01:22:50,20.75,20.87,6.91
2014-07-31 01:27:53,20.75,20.87,6.91
2014-07-31 01:32:55,20.75,20.87,6.91
2014-07-31 01:37:58,20.75,20.87,6.91
2014-07-31 01:43:01,20.75,20.87,6.91
2014-07-31 01:48:03,20.75,20.78,6.91
2014-07-31 01:53:06,20.75,20.78,6.91
2014-07-31 01:58:09,20.75,20.78,6.91
2014-07-31 02:03:11,20.75,20.78,6.91
2014-07-31 02:08:14,20.75,20.78,6.91
2014-07-31 02:13:17,20.75,20.78,6.91
2014-07-31 02:18:19,20.75,20.70,6.91
2014-07-31 02:23:22,20.75,20.70,6.91
2014-07-31 02:28:25,20.75,20.70,6.91
2014-07-31 02:33:27,20.50,20.70,6.91
2014-07-31 02:38:30,20.50,20.61,6.91
2014-07-31 02:43:33,20.50,20.70,6.91
2014-07-31 02:48:36,20.50,20.70,6.91
2014-07-31 02:53:38,20.50,20.70,6.91
2014-07-31 02:58:41,20.50,20.70,6.91
2014-07-31 03:03:44,20.50,20.61,6.91
2014-07-31 03:08:46,20.50,20.61,6.91
2014-07-31 03:13:49,20.50,20.61,6.91
2014-07-31 03:18:52,20.50,20.53,6.91
2014-07-31 03:23:54,20.50,20.53,6.91
2014-07-31 03:28:57,20.50,20.53,6.91
2014-07-31 03:33:59,20.50,20.53,6.91
2014-07-31 03:39:02,20.50,20.44,6.91
2014-07-31 03:44:05,20.50,20.53,6.90
2014-07-31 03:49:07,20.50,20.61,6.90
2014-07-31 03:54:10,20.50,20.61,6.91
2014-07-31 03:59:13,20.50,20.61,6.90
2014-07-31 04:04:15,20.50,20.53,6.91
2014-07-31 04:09:18,20.50,20.53,6.91
2014-07-31 04:14:21,20.50,20.53,6.91
2014-07-31 04:19:23,20.50,20.53,6.91
2014-07-31 04:24:26,20.50,20.53,6.91
2014-07-31 04:29:29,20.50,20.44,6.91
2014-07-31 04:34:31,20.50,20.44,6.91
2014-07-31 04:39:34,20.50,20.44,6.91
2014-07-31 04:44:37,20.50,20.44,6.91
2014-07-31 04:49:39,20.25,20.44,6.90
2014-07-31 04:54:42,20.25,20.44,6.90
2014-07-31 04:59:44,20.25,20.35,6.90
2014-07-31 05:04:47,20.25,20.35,6.90
2014-07-31 05:09:50,20.25,20.35,6.91
2014-07-31 05:14:52,20.25,20.35,6.91
2014-07-31 05:19:55,20.25,20.27,6.90
2014-07-31 05:24:58,20.25,20.27,6.91
2014-07-31 05:30:00,20.25,20.27,6.90
2014-07-31 05:35:03,20.25,20.27,6.90
2014-07-31 05:40:05,20.25,20.27,6.91
2014-07-31 05:45:08,20.25,20.27,6.91
2014-07-31 05:50:11,20.25,20.18,6.90
2014-07-31 05:55:13,20.25,20.18,6.90
2014-07-31 06:00:16,20.00,20.18,6.90
2014-07-31 06:05:18,20.00,20.18,6.90
2014-07-31 06:10:21,20.00,20.18,6.90
2014-07-31 06:15:24,20.00,20.09,6.90
2014-07-31 06:20:26,20.00,20.09,6.90
2014-07-31 06:25:29,20.00,20.09,6.90
2014-07-31 06:30:31,20.00,20.09,6.90
2014-07-31 06:35:34,20.00,20.09,6.90
2014-07-31 06:40:36,20.00,20.09,6.90
2014-07-31 06:45:39,20.00,20.09,6.90
2014-07-31 06:50:42,20.00,20.09,6.90
2014-07-31 06:55:44,20.00,20.01,6.90
2014-07-31 07:00:47,20.00,20.01,6.90
2014-07-31 07:05:49,20.00,20.01,6.90
2014-07-31 07:10:52,20.00,20.01,6.90
2014-07-31 07:15:55,20.00,20.01,6.90
2014-07-31 07:20:57,20.00,20.01,6.90
2014-07-31 07:26:00,20.00,20.01,6.90
2014-07-31 07:31:02,20.00,20.01,6.90
2014-07-31 07:36:05,20.00,20.01,6.90
2014-07-31 07:41:07,20.00,19.92,6.90
2014-07-31 07:46:10,20.00,19.92,6.90
2014-07-31 07:51:13,19.75,19.92,6.90
2014-07-31 07:56:15,19.75,19.92,6.90
2014-07-31 08:01:18,19.75,19.92,6.90
2014-07-31 08:06:20,19.75,19.92,6.90
2014-07-31 08:11:23,19.75,19.92,6.90
2014-07-31 08:16:25,19.75,19.92,6.90
2014-07-31 08:21:28,19.75,19.92,6.90
2014-07-31 08:26:30,19.75,19.92,6.90
2014-07-31 08:31:33,19.75,19.92,6.90
2014-07-31 08:36:36,19.75,19.92,6.90
2014-07-31 08:41:38,19.75,19.92,6.90
2014-07-31 08:46:41,19.75,19.92,6.90
2014-07-31 08:51:43,19.75,19.92,6.90
2014-07-31 08:56:46,19.75,19.83,6.90
2014-07-31 09:01:48,19.75,19.92,6.90
2014-07-31 09:06:51,19.75,19.92,6.90
2014-07-31 09:11:53,19.75,19.92,6.90
2014-07-31 09:16:56,19.75,19.92,6.90
2014-07-31 09:21:58,19.75,19.92,6.90
2014-07-31 09:27:01,19.75,19.92,6.90
2014-07-31 09:32:04,19.75,19.92,6.90
2014-07-31 09:37:06,19.75,19.92,6.90
2014-07-31 09:42:09,19.75,19.92,6.90
2014-07-31 09:47:11,19.75,19.92,6.90
2014-07-31 09:52:14,19.75,19.92,6.90
2014-07-31 09:57:16,19.75,19.92,6.90
2014-07-31 10:02:19,19.75,19.92,6.90
2014-07-31 10:07:21,19.75,19.92,6.90
2014-07-31 10:12:24,19.75,19.92,6.90
2014-07-31 10:17:27,19.75,19.92,6.90
2014-07-31 10:22:29,19.75,20.01,6.90
2014-07-31 10:27:32,19.75,20.01,6.90
2014-07-31 10:32:34,19.75,20.01,6.90
2014-07-31 10:37:37,19.75,20.01,6.90
2014-07-31 10:42:39,19.75,20.01,6.90
2014-07-31 10:47:42,20.00,20.01,6.90
2014-07-31 10:52:45,20.00,20.04,6.90
2014-07-31 10:57:47,20.00,20.01,6.90
2014-07-31 11:02:50,20.00,20.01,6.90
2014-07-31 11:07:52,20.00,20.09,6.90
2014-07-31 11:12:55,20.00,20.09,6.90
2014-07-31 11:17:57,20.00,20.09,6.90
2014-07-31 11:23:00,20.00,20.09,6.90
2014-07-31 11:28:03,20.00,20.09,6.90
2014-07-31 11:33:05,20.00,20.09,6.90
2014-07-31 11:38:08,20.00,20.18,6.90
2014-07-31 11:43:10,20.00,20.13,6.90
2014-07-31 11:48:13,20.00,20.18,6.90
2014-07-31 11:53:16,20.00,20.18,6.90
2014-07-31 11:58:18,20.00,20.18,6.90
2014-07-31 12:03:21,20.00,20.18,6.90
2014-07-31 12:08:23,20.00,20.18,6.90
2014-07-31 12:13:26,20.00,20.25,6.90
2014-07-31 12:18:29,20.00,20.18,6.90
2014-07-31 12:23:31,20.00,20.18,6.90
2014-07-31 12:28:34,20.00,20.18,6.90
2014-07-31 12:33:36,20.00,20.27,6.90
2014-07-31 12:38:39,20.00,20.27,6.90
2014-07-31 12:43:41,20.00,20.27,6.90
2014-07-31 12:48:44,20.00,20.18,6.90
2014-07-31 12:53:47,20.00,20.27,6.90
2014-07-31 12:58:49,20.25,20.27,6.90
2014-07-31 13:03:52,20.25,20.27,6.90
2014-07-31 13:08:54,20.25,20.27,6.90
2014-07-31 13:13:57,20.25,20.27,6.90
2014-07-31 13:19:00,20.25,20.35,6.90
2014-07-31 13:24:02,20.25,20.35,6.90
2014-07-31 13:29:05,20.25,20.35,6.90
2014-07-31 13:34:07,20.25,20.35,6.90
2014-07-31 13:39:10,20.25,20.35,6.90
2014-07-31 13:44:13,20.25,20.35,6.90
2014-07-31 13:49:15,20.25,20.35,6.90
2014-07-31 13:54:18,20.25,20.35,6.90
2014-07-31 13:59:21,20.25,20.35,6.90
2014-07-31 14:04:23,20.25,20.35,6.90
2014-07-31 14:09:26,20.25,20.44,6.90
2014-07-31 14:14:28,20.25,20.44,6.90
2014-07-31 14:19:31,20.25,20.44,6.90
2014-07-31 14:24:34,20.25,20.44,6.90
2014-07-31 14:29:36,20.25,20.44,6.90
2014-07-31 14:34:39,20.25,20.44,6.90
2014-07-31 14:39:42,20.25,20.53,6.90
2014-07-31 14:44:44,20.50,20.53,6.90
2014-07-31 14:49:47,20.50,20.53,6.90
2014-07-31 14:54:49,20.50,20.53,6.90
2014-07-31 14:59:52,20.50,20.53,6.90
2014-07-31 15:04:55,20.50,20.61,6.90
2014-07-31 15:09:57,20.50,20.61,6.90
2014-07-31 15:15:00,20.50,20.61,6.90
2014-07-31 15:20:03,20.50,20.61,6.90
2014-07-31 15:25:05,20.50,20.61,6.90
2014-07-31 15:30:08,20.50,20.70,6.90
2014-07-31 15:35:11,20.50,20.68,6.90
2014-07-31 15:40:13,20.50,20.70,6.90
2014-07-31 15:45:16,20.50,20.70,6.90
2014-07-31 15:50:19,20.50,20.70,6.90
2014-07-31 15:55:21,20.50,20.70,6.90
2014-07-31 16:00:24,20.50,20.78,6.90
2014-07-31 16:05:27,20.50,20.78,6.90
2014-07-31 16:10:29,20.75,20.78,6.90
2014-07-31 16:15:32,20.75,20.78,6.90
2014-07-31 16:20:35,20.75,20.78,6.90
2014-07-31 16:25:37,20.75,20.87,6.90
2014-07-31 16:30:40,20.75,20.87,6.90
2014-07-31 16:35:43,20.75,20.87,6.90
2014-07-31 16:40:45,20.75,20.78,6.90
2014-07-31 16:45:48,20.75,20.87,6.90
2014-07-31 16:50:51,20.75,20.87,6.90
2014-07-31 16:55:53,20.75,20.87,6.90
2014-07-31 17:00:56,20.75,20.87,6.90
2014-07-31 17:05:59,20.75,20.87,6.90
2014-07-31 17:11:01,20.75,20.96,6.90
2014-07-31 17:16:04,20.75,20.96,6.90
2014-07-31 17:21:07,20.75,20.96,6.90
2014-07-31 17:26:09,20.75,20.96,6.90
2014-07-31 17:31:12,20.75,20.96,6.90
2014-07-31 17:36:15,20.75,20.96,6.90
2014-07-31 17:41:18,20.75,21.04,6.89
2014-07-31 17:46:20,21.00,21.04,6.89
2014-07-31 17:51:23,21.00,21.04,6.90
2014-07-31 17:56:26,21.00,21.04,6.89
2014-07-31 18:01:28,21.00,21.04,6.90
2014-07-31 18:06:31,21.00,21.04,6.90
2014-07-31 18:11:34,21.00,21.13,6.89
2014-07-31 18:16:36,21.00,21.13,6.90
2014-07-31 18:21:39,21.00,21.13,6.90
2014-07-31 18:26:42,21.00,21.13,6.89
2014-07-31 18:31:45,21.00,21.13,6.89
2014-07-31 18:36:47,21.00,21.13,6.89
2014-07-31 18:41:50,21.00,21.13,6.89
2014-07-31 18:46:53,21.00,21.13,6.90
2014-07-31 18:51:56,21.00,21.13,6.89
2014-07-31 18:56:58,21.00,21.13,6.89
2014-07-31 19:02:01,21.00,21.22,6.89
2014-07-31 19:07:04,21.00,21.22,6.90
2014-07-31 19:12:06,21.00,21.22,6.89
2014-07-31 19:17:09,21.00,21.22,6.89
2014-07-31 19:22:12,21.00,21.22,6.89
2014-07-31 19:27:15,21.25,21.30,6.89
2014-07-31 19:32:17,21.25,21.30,6.89
2014-07-31 19:37:20,21.25,21.22,6.89
2014-07-31 19:42:23,21.25,21.30,6.89
2014-07-31 19:47:26,21.25,21.22,6.89
2014-07-31 19:52:28,21.25,21.29,6.89
2014-07-31 19:57:31,21.25,21.22,6.89
2014-07-31 20:02:34,21.25,21.22,6.89
2014-07-31 20:07:36,21.25,21.22,6.89
2014-07-31 20:12:39,21.25,21.22,6.89
2014-07-31 20:17:42,21.25,21.22,6.89
2014-07-31 20:22:45,21.25,21.22,6.89
2014-07-31 20:27:47,21.25,21.30,6.89
2014-07-31 20:32:50,21.25,21.30,6.89
2014-07-31 20:37:53,21.25,21.30,6.89
2014-07-31 20:42:56,21.25,21.30,6.89
2014-07-31 20:47:58,21.25,21.22,6.89
2014-07-31 20:53:01,21.25,21.22,6.89
2014-07-31 20:58:04,21.25,21.22,6.89
2014-07-31 21:03:07,21.25,21.22,6.89
2014-07-31 21:08:09,21.25,21.22,6.89
2014-07-31 21:13:12,21.25,21.22,6.89
2014-07-31 21:18:15,21.25,21.22,6.89
2014-07-31 21:23:18,21.25,21.22,6.89
2014-07-31 21:28:20,21.25,21.22,6.89
2014-07-31 21:33:23,21.25,21.22,6.89
2014-07-31 21:38:26,21.00,21.22,6.89
2014-07-31 21:43:28,21.25,21.22,6.89
2014-07-31 21:48:31,21.25,21.22,6.89
2014-07-31 21:53:34,21.25,21.22,6.89
2014-07-31 21:58:37,21.00,21.22,6.89
2014-07-31 22:03:39,21.00,21.13,6.89
2014-07-31 22:08:42,21.00,21.15,6.89
2014-07-31 22:13:45,21.00,21.13,6.89
2014-07-31 22:18:48,21.00,21.13,6.89
2014-07-31 22:23:50,21.00,21.13,6.89
2014-07-31 22:28:53,21.00,21.13,6.88
2014-07-31 22:33:56,21.00,21.13,6.88
2014-07-31 22:38:58,21.00,21.13,6.89
2014-07-31 22:44:01,21.00,21.10,6.89
2014-07-31 22:49:04,21.00,21.11,6.88
2014-07-31 22:54:07,21.00,21.04,6.89
2014-07-31 22:59:09,21.00,21.04,6.89
2014-07-31 23:04:12,21.00,21.04,6.89
2014-07-31 23:09:15,21.00,21.04,6.89
2014-07-31 23:14:17,21.00,21.04,6.89
2014-07-31 23:19:20,21.00,21.04,6.89
2014-07-31 23:24:23,21.00,21.04,6.89
2014-07-31 23:29:26,21.00,21.04,6.88
2014-07-31 23:34:28,21.00,21.04,6.89
2014-07-31 23:39:31,21.00,20.96,6.89
2014-07-31 23:44:34,21.00,20.96,6.89
2014-07-31 23:49:36,21.00,20.96,6.88
2014-07-31 23:54:39,21.00,20.96,6.89
2014-07-31 23:59:42,21.00,20.96,6.88
2014-08-01 00:04:45,21.00,20.96,6.88
2014-08-01 00:09:47,20.75,20.96,6.88
2014-08-01 00:14:50,20.75,20.87,6.89
2014-08-01 00:19:53,20.75,20.87,6.89
2014-08-01 00:24:55,20.75,20.87,6.88
2014-08-01 00:29:58,20.75,20.87,6.88
2014-08-01 00:35:01,20.75,20.87,6.88
2014-08-01 00:40:03,20.75,20.85,6.88
2014-08-01 00:45:06,20.75,20.87,6.88
2014-08-01 00:50:09,20.75,20.87,6.89
2014-08-01 00:55:11,20.75,20.78,6.88
2014-08-01 01:00:14,20.75,20.78,6.88
2014-08-01 01:05:17,20.75,20.78,6.88
2014-08-01 01:10:20,20.75,20.78,6.88
2014-08-01 01:15:22,20.75,20.78,6.88
2014-08-01 01:20:25,20.75,20.70,6.88
2014-08-01 01:25:28,20.75,20.70,6.88
2014-08-01 01:30:30,20.75,20.70,6.88
2014-08-01 01:35:33,20.75,20.70,6.88
2014-08-01 01:40:36,20.75,20.70,6.88
2014-08-01 01:45:38,20.75,20.70,6.88
2014-08-01 01:50:41,20.75,20.70,6.88
2014-08-01 01:55:44,20.75,20.70,6.88
2014-08-01 02:00:46,20.50,20.70,6.88
2014-08-01 02:05:49,20.50,20.70,6.88
2014-08-01 02:10:52,20.50,20.70,6.88
2014-08-01 02:15:54,20.50,20.70,6.88
2014-08-01 02:20:57,20.50,20.61,6.88
2014-08-01 02:26:00,20.50,20.68,6.88
2014-08-01 02:31:02,20.50,20.70,6.88
2014-08-01 02:36:05,20.50,20.70,6.88
2014-08-01 02:41:07,20.50,20.61,6.88
2014-08-01 02:46:10,20.50,20.61,6.88
2014-08-01 02:51:13,20.50,20.61,6.88
2014-08-01 02:56:15,20.50,20.61,6.88
2014-08-01 03:01:18,20.50,20.61,6.88
2014-08-01 03:06:21,20.50,20.61,6.88
2014-08-01 03:11:23,20.50,20.61,6.88
2014-08-01 03:16:26,20.50,20.61,6.88
2014-08-01 03:21:29,20.50,20.61,6.88
2014-08-01 03:26:31,20.50,20.53,6.88
2014-08-01 03:31:34,20.50,20.53,6.88
2014-08-01 03:36:37,20.50,20.53,6.88
2014-08-01 03:41:39,20.50,20.53,6.88
2014-08-01 03:46:42,20.50,20.53,6.88
2014-08-01 03:51:45,20.50,20.53,6.88
2014-08-01 03:56:47,20.50,20.53,6.88
2014-08-01 04:01:50,20.50,20.53,6.88
2014-08-01 04:06:52,20.50,20.53,6.88
2014-08-01 04:11:55,20.50,20.53,6.88
2014-08-01 04:16:58,20.50,20.44,6.88
2014-08-01 04:22:00,20.50,20.44,6.88
2014-08-01 04:27:03,20.50,20.44,6.88
2014-08-01 04:32:06,20.50,20.44,6.88
2014-08-01 04:37:08,20.50,20.44,6.88
2014-08-01 04:42:11,20.50,20.44,6.88
2014-08-01 04:47:13,20.50,20.44,6.88
2014-08-01 04:52:16,20.25,20.44,6.88
2014-08-01 04:57:19,20.25,20.44,6.88
2014-08-01 05:02:21,20.25,20.44,6.88
2014-08-01 05:07:24,20.25,20.44,6.88
2014-08-01 05:12:27,20.25,20.44,6.88
2014-08-01 05:17:29,20.25,20.44,6.88
2014-08-01 05:22:32,20.25,20.44,6.88
2014-08-01 05:27:34,20.25,20.35,6.88
2014-08-01 05:32:37,20.25,20.35,6.88
2014-08-01 05:37:40,20.25,20.35,6.87
2014-08-01 05:42:42,20.25,20.35,6.88
2014-08-01 05:47:45,20.25,20.35,6.88
2014-08-01 05:52:47,20.25,20.35,6.88
2014-08-01 05:57:50,20.25,20.35,6.87
2014-08-01 06:02:53,20.25,20.35,6.88
2014-08-01 06:07:55,20.25,20.35,6.88
2014-08-01 06:12:58,20.25,20.35,6.88
2014-08-01 06:18:01,20.25,20.35,6.88
2014-08-01 06:23:03,20.25,20.35,6.87
2014-08-01 06:28:06,20.25,20.35,6.88
2014-08-01 06:33:08,20.25,20.35,6.87
2014-08-01 06:38:11,20.25,20.35,6.88
2014-08-01 06:43:14,20.25,20.27,6.87
2014-08-01 06:48:16,20.25,20.34,6.88
2014-08-01 06:53:19,20.25,20.27,6.87
2014-08-01 06:58:21,20.25,20.27,6.87
2014-08-01 07:03:24,20.25,20.27,6.87
2014-08-01 07:08:27,20.25,20.27,6.88
2014-08-01 07:13:29,20.25,20.27,6.87
2014-08-01 07:18:32,20.25,20.27,6.88
2014-08-01 07:23:34,20.25,20.27,6.87
2014-08-01 07:28:37,20.25,20.27,6.87
2014-08-01 07:33:40,20.25,20.27,6.88
2014-08-01 07:38:42,20.25,20.27,6.87
2014-08-01 07:43:45,20.25,20.18,6.87
2014-08-01 07:48:47,20.25,20.18,6.87
2014-08-01 07:53:50,20.00,20.18,6.87
2014-08-01 07:58:53,20.25,20.18,6.88
2014-08-01 08:03:55,20.25,20.18,6.87
2014-08-01 08:08:58,20.25,20.18,6.87
2014-08-01 08:14:00,20.00,20.18,6.87
2014-08-01 08:19:03,20.00,20.18,6.87
2014-08-01 08:24:05,20.00,20.18,6.87
2014-08-01 08:29:08,20.00,20.09,6.87
2014-08-01 08:34:11,20.00,20.09,6.87
2014-08-01 08:39:13,20.00,20.09,6.87
2014-08-01 08:44:16,20.00,20.09,6.87
2014-08-01 08:49:18,20.00,20.01,6.87
2014-08-01 08:54:21,20.00,20.01,6.87
2014-08-01 08:59:23,20.00,20.01,6.87
2014-08-01 09:04:26,20.00,20.01,6.87
2014-08-01 09:09:29,20.00,20.01,6.87
2014-08-01 09:14:31,20.00,20.01,6.87
2014-08-01 09:19:34,20.00,20.01,6.87
2014-08-01 09:24:36,20.00,20.01,6.87
2014-08-01 09:29:39,20.00,19.92,6.87
2014-08-01 09:34:41,19.75,19.92,6.87
2014-08-01 09:39:44,19.75,19.92,6.87
2014-08-01 09:44:47,19.75,19.92,6.87
2014-08-01 09:49:49,19.75,19.92,6.87
2014-08-01 09:54:52,19.75,19.92,6.87
2014-08-01 09:59:54,19.75,19.92,6.87
2014-08-01 10:04:57,19.75,19.92,6.87
2014-08-01 10:09:59,19.75,19.92,6.87
2014-08-01 10:15:02,19.75,19.92,6.87
2014-08-01 10:20:04,19.75,19.92,6.87
2014-08-01 10:25:07,19.75,19.92,6.87
2014-08-01 10:30:09,19.75,20.01,6.87
2014-08-01 10:35:12,20.00,19.92,6.87
2014-08-01 10:40:15,20.00,20.01,6.87
2014-08-01 10:45:17,20.00,20.01,6.87
2014-08-01 10:50:20,25.50,25.48,6.74
2014-08-01 10:55:23,25.75,24.53,6.77
2014-08-01 11:00:27,27.00,25.67,6.79
2014-08-01 11:05:31,28.50,27.99,6.77
2014-08-01 11:10:34,29.50,28.53,6.70
2014-08-01 11:15:38,30.25,30.27,6.78
2014-08-01 11:20:43,31.25,31.85,6.78
2014-08-01 11:25:47,31.25,31.66,6.67
2014-08-01 11:30:51,28.75,27.90,6.85
2014-08-01 11:35:54,25.75,25.14,6.86
2014-08-01 11:40:58,25.00,24.18,6.86
2014-08-01 11:46:01,24.75,23.13,6.86
2014-08-01 11:51:04,24.00,22.61,6.86
2014-08-01 11:56:08,24.00,22.78,6.86
2014-08-01 12:01:11,24.25,22.87,6.86
2014-08-01 12:06:14,24.50,23.04,6.86
2014-08-01 12:11:17,24.75,23.13,6.86
2014-08-01 12:16:21,24.75,23.21,6.86
2014-08-01 12:21:24,24.75,23.30,6.86
2014-08-01 12:26:27,25.00,23.48,6.86
2014-08-01 12:31:31,25.00,23.56,6.86
2014-08-01 12:36:34,25.00,23.56,6.86
2014-08-01 12:41:37,25.00,23.65,6.86
2014-08-01 12:46:41,25.00,23.74,6.86
2014-08-01 12:51:44,25.00,23.79,6.86
2014-08-01 12:56:47,25.00,23.83,6.86
2014-08-01 13:01:51,25.25,23.91,6.86
2014-08-01 13:06:54,25.25,24.00,6.86
2014-08-01 13:11:57,25.25,24.00,6.86
2014-08-01 13:17:01,25.25,24.00,6.86
2014-08-01 13:22:04,25.25,24.00,6.86
2014-08-01 13:27:08,26.00,25.85,6.86
2014-08-01 13:32:11,28.75,28.08,6.86
2014-08-01 13:37:15,31.00,30.54,6.86
2014-08-01 13:42:20,35.00,33.27,6.86
2014-08-01 13:47:25,36.25,36.00,6.86
2014-08-01 13:52:30,34.50,34.17,6.86
2014-08-01 13:57:35,33.75,31.38,6.86
2014-08-01 14:02:40,31.50,29.81,6.86
2014-08-01 14:07:44,30.50,29.08,6.86
2014-08-01 14:12:48,30.00,28.80,6.86
2014-08-01 14:17:52,29.75,28.62,6.86
2014-08-01 14:22:56,29.75,28.53,6.86
2014-08-01 14:28:00,29.50,28.53,6.86
2014-08-01 14:33:04,29.50,28.44,6.86
2014-08-01 14:38:08,29.50,28.44,6.86
2014-08-01 14:43:12,29.25,28.44,6.86
2014-08-01 14:48:16,29.25,28.44,6.86
2014-08-01 14:53:21,29.25,28.44,6.86
2014-08-01 14:58:25,29.25,28.53,6.86
2014-08-01 15:03:29,29.25,28.53,6.87
2014-08-01 15:08:33,29.25,28.62,6.86
2014-08-01 15:13:37,29.25,28.62,6.87
2014-08-01 15:18:41,29.25,28.62,6.87
2014-08-01 15:23:45,29.25,28.71,6.87
2014-08-01 15:28:49,29.25,28.80,6.87
2014-08-01 15:33:53,29.25,28.89,6.87
2014-08-01 15:38:57,29.25,28.99,6.87
2014-08-01 15:44:01,29.25,29.35,6.87
