DATETIME,RTC_TEMP_C,TEMP_C,PHOTO,BATTERY_LEVEL
2014-08-12 18:16:11,24.75,22.85,553,707
2014-08-12 18:16:12,24.75,22.85,547,707
2014-08-12 18:16:13,24.75,22.94,554,707
2014-08-12 18:16:14,24.75,22.94,552,707
2014-08-12 18:16:15,24.75,22.94,548,707
2014-08-12 18:16:17,24.75,22.94,557,707
2014-08-12 18:16:18,24.75,22.94,556,707
2014-08-12 18:16:19,24.75,23.01,556,707
2014-08-12 18:16:20,24.75,23.03,549,707
2014-08-12 18:16:21,24.75,23.03,545,707
2014-08-12 18:16:22,24.75,23.03,551,707
2014-08-12 18:16:24,24.75,23.03,551,707
2014-08-12 18:16:25,24.75,23.03,551,707
2014-08-12 18:16:26,24.75,23.11,551,707
2014-08-12 18:16:27,24.75,23.11,551,707
2014-08-12 18:16:28,24.75,23.11,551,707
2014-08-12 18:16:29,24.75,23.11,551,707
2014-08-12 18:16:31,24.75,23.11,551,707
2014-08-12 18:16:32,24.75,23.11,551,707
2014-08-12 18:16:33,24.75,23.11,551,707
2014-08-12 18:16:34,24.75,23.18,551,707
2014-08-12 18:16:35,24.75,23.20,551,707
2014-08-12 18:16:36,24.75,23.20,546,707
2014-08-12 18:16:38,24.75,23.20,546,707
2014-08-12 18:16:39,24.75,23.20,548,707
2014-08-12 18:16:40,24.75,23.20,549,707
2014-08-12 18:16:41,24.75,23.20,549,707
2014-08-12 18:16:42,24.75,23.20,548,707
2014-08-12 18:16:43,24.75,23.20,548,707
2014-08-12 18:16:45,24.75,23.20,548,707
2014-08-12 18:16:46,24.75,23.29,548,707
2014-08-12 18:16:47,24.75,23.29,548,707
2014-08-12 18:16:48,24.75,23.29,548,707
2014-08-12 18:16:49,24.75,23.29,548,707
2014-08-12 18:16:50,24.75,23.29,548,707
2014-08-12 18:16:52,24.75,23.29,548,707
2014-08-12 18:16:53,24.75,23.29,548,707
2014-08-12 18:16:54,24.75,23.29,561,707
2014-08-12 18:16:55,24.75,23.29,565,707
2014-08-12 18:16:56,24.75,23.38,566,707
2014-08-12 18:16:57,24.75,23.38,552,707
2014-08-12 18:16:59,24.75,23.38,556,707
2014-08-12 18:17:00,24.75,23.38,561,707
2014-08-12 18:17:01,24.75,23.38,563,707
2014-08-12 18:17:02,24.75,23.38,569,707
2014-08-12 18:17:03,24.75,23.38,568,707
2014-08-12 18:17:04,24.75,23.38,564,707
2014-08-12 18:17:06,24.75,23.38,561,707
2014-08-12 18:17:07,24.75,23.38,557,707
2014-08-12 18:17:08,24.75,23.38,562,707
2014-08-12 18:17:09,24.75,23.38,569,707
2014-08-12 18:17:10,24.75,23.46,569,707
2014-08-12 18:17:11,24.75,23.46,569,707
2014-08-12 18:17:13,24.75,23.46,569,707
2014-08-12 18:17:14,24.75,23.46,569,707
2014-08-12 18:17:15,24.75,23.46,569,707
2014-08-12 18:17:16,24.75,23.46,569,707
2014-08-12 18:17:17,24.75,23.46,568,707
2014-08-12 18:17:19,24.75,23.46,568,707
2014-08-12 18:17:20,24.75,23.46,568,707
2014-08-12 18:17:21,24.75,23.46,568,707
2014-08-12 18:17:22,24.75,23.46,569,707
2014-08-12 18:17:23,24.75,23.46,568,707
2014-08-12 18:17:24,24.75,23.46,569,707
2014-08-12 18:17:26,24.75,23.46,569,707
2014-08-12 18:17:27,24.75,23.46,569,707
2014-08-12 18:17:28,24.75,23.46,569,707
2014-08-12 18:17:29,24.75,23.46,569,707
2014-08-12 18:17:30,24.75,23.48,569,707
2014-08-12 18:17:31,24.75,23.55,569,707
2014-08-12 18:17:33,24.75,23.55,568,707
2014-08-12 18:17:34,24.75,23.55,568,707
2014-08-12 18:17:35,24.75,23.55,568,707
2014-08-12 18:17:36,24.75,23.55,568,707
2014-08-12 18:17:37,24.75,23.55,568,707
2014-08-12 18:17:38,24.75,23.55,568,707
2014-08-12 18:17:40,24.75,23.55,568,707
2014-08-12 18:17:41,24.75,23.55,568,707
2014-08-12 18:17:42,24.75,23.55,567,707
2014-08-12 18:17:43,24.75,23.55,558,707
2014-08-12 18:17:44,24.75,23.55,546,707
2014-08-12 18:17:45,24.75,23.55,546,707
2014-08-12 18:17:47,24.75,23.55,547,707
2014-08-12 18:17:48,24.75,23.55,546,707
2014-08-12 18:17:49,24.75,23.55,546,707
2014-08-12 18:17:50,24.75,23.55,546,707
2014-08-12 18:17:51,24.75,23.55,546,707
2014-08-12 18:17:52,24.75,23.55,546,707
2014-08-12 18:17:54,24.75,23.55,545,707
2014-08-12 18:17:55,24.75,23.55,535,707
2014-08-12 18:17:56,24.75,23.55,545,707
2014-08-12 18:17:57,24.75,23.55,558,707
2014-08-12 18:17:58,24.75,23.55,560,707
2014-08-12 18:17:59,24.75,23.55,562,707
2014-08-12 18:18:01,24.75,23.55,563,707
2014-08-12 18:18:02,24.75,23.55,562,707
2014-08-12 18:18:03,24.75,23.55,563,707
2014-08-12 18:18:04,24.75,23.55,561,707
2014-08-12 18:18:05,24.75,23.58,540,707
2014-08-12 18:18:06,24.75,23.64,549,707
2014-08-12 18:18:08,24.75,23.64,563,707
2014-08-12 18:18:09,24.75,23.64,565,707
2014-08-12 18:18:10,24.75,23.64,565,707
2014-08-12 18:18:11,24.75,23.64,564,707
2014-08-12 18:18:12,24.75,23.64,563,707
2014-08-12 18:18:13,24.75,23.64,556,707
2014-08-12 18:18:15,24.75,23.64,556,707
2014-08-12 18:18:16,24.75,23.64,556,707
2014-08-12 18:18:17,24.75,23.64,554,707
2014-08-12 18:18:18,24.75,23.64,557,707
2014-08-12 18:18:19,24.75,23.64,557,707
2014-08-12 18:18:20,24.75,23.64,555,707
2014-08-12 18:18:22,24.75,23.64,555,707
2014-08-12 18:18:23,24.75,23.64,554,707
2014-08-12 18:18:24,24.75,23.64,552,707
2014-08-12 18:18:25,24.75,23.64,551,707
2014-08-12 18:18:26,24.75,23.64,553,707
2014-08-12 18:18:27,24.75,23.64,553,707
2014-08-12 18:18:29,24.75,23.64,553,707
2014-08-12 18:18:30,24.75,23.64,544,707
2014-08-12 18:18:31,24.75,23.64,550,707
2014-08-12 18:18:32,24.75,23.64,548,707
2014-08-12 18:18:33,24.75,23.64,548,707
2014-08-12 18:18:34,24.75,23.64,548,707
2014-08-12 18:18:36,24.75,23.64,548,707
2014-08-12 18:18:37,24.75,23.64,548,707
2014-08-12 18:18:38,24.75,23.64,548,707
2014-08-12 18:18:39,24.75,23.64,548,707
2014-08-12 18:18:40,24.75,23.64,548,707
2014-08-12 18:18:41,24.75,23.64,548,707
2014-08-12 18:18:43,24.75,23.64,548,707
2014-08-12 18:18:44,24.75,23.64,548,707
2014-08-12 18:18:45,24.75,23.64,548,707
2014-08-12 18:18:46,24.75,23.64,547,707
2014-08-12 18:18:47,24.75,23.64,547,707
2014-08-12 18:18:48,24.75,23.64,547,707
2014-08-12 18:18:50,24.75,23.64,546,707
2014-08-12 18:18:51,24.75,23.64,546,707
2014-08-12 18:18:52,24.75,23.64,547,707
2014-08-12 18:18:53,24.75,23.64,552,707
2014-08-12 18:18:54,24.75,23.64,561,707
2014-08-12 18:18:55,24.75,23.64,561,707
2014-08-12 18:18:57,24.75,23.64,561,707
2014-08-12 18:18:58,24.75,23.64,561,707
2014-08-12 18:18:59,24.75,23.64,561,707
2014-08-12 18:19:00,24.75,23.64,561,707
2014-08-12 18:19:01,24.75,23.64,561,707
2014-08-12 18:19:02,24.75,23.64,561,707
2014-08-12 18:19:04,24.75,23.64,561,707
2014-08-12 18:19:05,24.75,23.64,561,707
2014-08-12 18:19:06,24.75,23.64,561,707
2014-08-12 18:19:07,24.75,23.64,561,707
2014-08-12 18:19:08,24.75,23.64,561,707
2014-08-12 18:19:09,24.75,23.64,561,707
2014-08-12 18:19:11,24.75,23.64,560,707
2014-08-12 18:19:12,24.75,23.64,561,707
2014-08-12 18:19:13,24.75,23.64,560,707
2014-08-12 18:19:14,24.75,23.64,560,707
2014-08-12 18:19:15,24.75,23.64,560,707
2014-08-12 18:19:16,24.75,23.64,560,707
2014-08-12 18:19:18,24.75,23.64,560,707
2014-08-12 18:19:19,24.75,23.64,560,707
2014-08-12 18:19:20,24.75,23.64,560,707
2014-08-12 18:19:21,24.75,23.64,560,707
2014-08-12 18:19:22,24.75,23.64,560,707
2014-08-12 18:19:23,24.75,23.64,560,707
2014-08-12 18:19:25,24.75,23.64,560,707
2014-08-12 18:19:26,24.75,23.64,560,707
2014-08-12 18:19:27,24.75,23.64,560,707
2014-08-12 18:19:28,24.75,23.64,560,707
2014-08-12 18:19:29,24.75,23.64,560,707
2014-08-12 18:19:31,24.75,23.64,559,707
2014-08-12 18:19:32,24.75,23.64,551,707
2014-08-12 18:19:33,24.75,23.67,540,707
2014-08-12 18:19:34,24.75,23.69,549,707
2014-08-12 18:19:35,24.75,23.72,543,707
2014-08-12 18:19:36,24.75,23.71,540,707
2014-08-12 18:19:38,24.75,23.72,549,707
2014-08-12 18:19:39,24.75,23.72,550,707
2014-08-12 18:19:40,24.75,23.72,541,707
2014-08-12 18:19:41,24.75,23.72,541,707
2014-08-12 18:19:42,24.75,23.72,542,707
2014-08-12 18:19:43,24.75,23.72,537,707
2014-08-12 18:19:45,24.75,23.72,520,707
2014-08-12 18:19:46,24.75,23.72,518,707
2014-08-12 18:19:47,24.75,23.72,518,707
2014-08-12 18:19:48,24.75,23.72,518,707
2014-08-12 18:19:49,24.75,23.72,517,707
2014-08-12 18:19:50,24.75,23.72,517,707
2014-08-12 18:19:52,24.75,23.72,519,707
2014-08-12 18:19:53,24.75,23.72,511,707
2014-08-12 18:19:54,24.75,23.64,503,707
2014-08-12 18:19:55,24.75,22.44,500,707
2014-08-12 18:19:56,24.75,21.14,497,707
2014-08-12 18:19:57,24.75,20.19,494,707
2014-08-12 18:19:59,24.75,19.48,535,707
2014-08-12 18:20:00,24.75,19.05,537,707
2014-08-12 18:20:01,24.75,18.79,539,707
2014-08-12 18:20:02,24.75,18.62,538,707
2014-08-12 18:20:03,24.75,18.47,542,707
2014-08-12 18:20:04,24.75,18.38,542,707
2014-08-12 18:20:06,24.75,18.36,541,707
2014-08-12 18:20:07,24.75,18.28,523,707
2014-08-12 18:20:08,24.75,18.21,551,707
2014-08-12 18:20:09,24.75,18.19,550,707
2014-08-12 18:20:10,24.75,18.12,550,707
2014-08-12 18:20:11,24.75,18.11,550,707
2014-08-12 18:20:13,24.75,18.04,550,707
2014-08-12 18:20:14,24.75,18.02,549,707
2014-08-12 18:20:15,24.75,17.95,550,707
2014-08-12 18:20:16,24.75,17.93,549,707
2014-08-12 18:20:17,24.75,17.85,549,707
2014-08-12 18:20:18,24.75,17.85,549,707
2014-08-12 18:20:20,24.75,17.78,526,707
2014-08-12 18:20:21,24.75,17.76,552,707
2014-08-12 18:20:22,24.75,17.69,552,707
2014-08-12 18:20:23,24.75,17.67,562,707
2014-08-12 18:20:24,24.75,17.61,561,707
2014-08-12 18:20:25,24.75,17.59,556,707
2014-08-12 18:20:27,24.75,17.55,548,707
2014-08-12 18:20:28,24.75,17.50,542,707
2014-08-12 18:20:29,24.75,17.43,542,707
2014-08-12 18:20:30,24.75,17.42,541,707
2014-08-12 18:20:31,24.75,17.42,542,707
2014-08-12 18:20:32,24.75,17.33,542,707
2014-08-12 18:20:34,24.75,17.33,542,707
2014-08-12 18:20:35,24.75,17.26,542,707
2014-08-12 18:20:36,24.75,17.24,542,707
2014-08-12 18:20:37,24.75,17.24,542,707
2014-08-12 18:20:38,24.75,17.18,542,707
2014-08-12 18:20:39,24.75,17.18,542,707
2014-08-12 18:20:41,24.75,17.16,542,707
2014-08-12 18:20:42,24.75,17.16,541,707
2014-08-12 18:20:43,24.75,17.16,541,707
2014-08-12 18:20:44,24.75,17.16,541,707
2014-08-12 18:20:45,24.75,17.09,541,707
2014-08-12 18:20:46,24.75,17.09,541,707
2014-08-12 18:20:48,24.75,17.09,541,707
2014-08-12 18:20:49,24.75,17.07,541,707
2014-08-12 18:20:50,24.75,17.07,541,707
2014-08-12 18:20:51,24.75,17.07,541,707
2014-08-12 18:20:52,24.75,17.07,524,707
2014-08-12 18:20:53,24.75,17.00,548,707
2014-08-12 18:20:55,24.75,17.00,522,707
2014-08-12 18:20:56,24.75,16.99,522,707
2014-08-12 18:20:57,24.75,16.99,523,707
2014-08-12 18:20:58,24.75,16.99,522,707
2014-08-12 18:20:59,24.75,16.99,522,707
2014-08-12 18:21:00,24.75,16.92,539,707
2014-08-12 18:21:02,24.75,16.92,545,707
2014-08-12 18:21:03,24.75,16.92,549,707
2014-08-12 18:21:04,24.75,16.90,549,707
2014-08-12 18:21:05,24.75,16.90,549,707
2014-08-12 18:21:06,24.75,16.90,549,707
2014-08-12 18:21:07,24.75,16.90,549,707
2014-08-12 18:21:09,24.75,16.90,549,707
2014-08-12 18:21:10,24.75,16.83,549,707
2014-08-12 18:21:11,24.75,16.83,549,707
2014-08-12 18:21:12,24.75,16.83,548,707
2014-08-12 18:21:13,24.75,16.83,548,707
2014-08-12 18:21:14,24.75,16.81,548,707
2014-08-12 18:21:16,24.75,16.81,548,707
2014-08-12 18:21:17,24.75,16.81,548,707
2014-08-12 18:21:18,24.75,16.81,548,707
2014-08-12 18:21:19,24.75,16.81,547,707
2014-08-12 18:21:20,24.75,16.81,547,707
2014-08-12 18:21:21,24.75,16.81,547,707
2014-08-12 18:21:23,24.75,16.81,547,707
2014-08-12 18:21:24,24.75,16.81,541,707
2014-08-12 18:21:25,24.75,16.80,529,707
2014-08-12 18:21:26,24.75,16.74,535,707
2014-08-12 18:21:27,24.75,16.74,536,707
2014-08-12 18:21:28,24.75,16.74,542,707
2014-08-12 18:21:30,24.75,16.74,522,707
2014-08-12 18:21:31,24.75,16.74,529,707
2014-08-12 18:21:32,24.75,16.74,529,707
2014-08-12 18:21:33,24.75,16.74,528,707
2014-08-12 18:21:34,24.75,16.73,539,707
2014-08-12 18:21:35,24.75,16.73,541,707
2014-08-12 18:21:37,24.75,16.73,541,707
2014-08-12 18:21:38,24.75,16.73,541,707
2014-08-12 18:21:39,24.75,16.73,541,707
2014-08-12 18:21:40,24.75,16.73,541,707
2014-08-12 18:21:41,24.75,16.73,538,707
2014-08-12 18:21:42,24.75,16.73,538,707
2014-08-12 18:21:44,24.75,16.73,539,707
2014-08-12 18:21:45,24.75,16.73,539,707
2014-08-12 18:21:46,24.75,16.73,537,707
2014-08-12 18:21:47,24.75,16.73,536,707
2014-08-12 18:21:48,24.75,16.73,536,707
2014-08-12 18:21:50,24.75,16.73,536,707
2014-08-12 18:21:51,24.75,16.69,536,707
2014-08-12 18:21:52,24.75,16.66,536,707
2014-08-12 18:21:53,24.75,16.66,536,707
2014-08-12 18:21:54,24.75,16.66,528,707
2014-08-12 18:21:55,24.75,16.66,537,707
2014-08-12 18:21:57,24.75,16.66,545,707
2014-08-12 18:21:58,24.75,16.66,545,707
2014-08-12 18:21:59,24.75,16.66,545,707
2014-08-12 18:22:00,24.75,16.66,545,707
2014-08-12 18:22:01,24.75,16.64,545,707
2014-08-12 18:22:02,24.75,16.64,509,707
2014-08-12 18:22:04,24.75,16.64,542,707
2014-08-12 18:22:05,24.75,16.64,556,707
2014-08-12 18:22:06,24.75,16.64,558,707
2014-08-12 18:22:07,24.75,16.64,544,707
2014-08-12 18:22:08,24.75,16.64,530,707
2014-08-12 18:22:09,24.75,16.64,531,707
2014-08-12 18:22:11,24.75,16.64,534,707
2014-08-12 18:22:12,24.75,16.64,537,707
2014-08-12 18:22:13,24.75,16.64,537,707
2014-08-12 18:22:14,24.75,16.64,537,707
2014-08-12 18:22:15,24.75,16.64,536,707
2014-08-12 18:22:16,24.75,16.64,536,707
2014-08-12 18:22:18,24.75,16.64,528,707
2014-08-12 18:22:19,24.75,16.64,537,707
2014-08-12 18:22:20,24.75,16.64,529,707
2014-08-12 18:22:21,24.75,16.64,528,707
2014-08-12 18:22:22,24.75,16.64,528,707
2014-08-12 18:22:23,24.75,16.64,528,707
2014-08-12 18:22:25,24.75,16.64,527,707
2014-08-12 18:22:26,24.75,16.64,528,707
2014-08-12 18:22:27,24.75,16.64,522,707
2014-08-12 18:22:28,24.75,16.64,543,707
2014-08-12 18:22:29,24.75,16.64,512,707
2014-08-12 18:22:30,24.75,16.64,526,707
2014-08-12 18:22:32,24.75,16.64,515,707
2014-08-12 18:22:33,24.75,16.64,524,707
2014-08-12 18:22:34,24.75,16.64,530,707
2014-08-12 18:22:35,24.75,16.64,530,707
2014-08-12 18:22:36,24.75,16.64,531,707
2014-08-12 18:22:37,24.75,16.64,530,707
2014-08-12 18:22:39,24.75,16.64,530,707
2014-08-12 18:22:40,24.75,16.64,531,707
2014-08-12 18:22:41,24.75,16.64,528,707
2014-08-12 18:22:42,24.75,16.64,528,707
2014-08-12 18:22:43,24.75,16.64,533,707
2014-08-12 18:22:44,24.75,16.64,532,707
2014-08-12 18:22:46,24.75,16.64,532,707
2014-08-12 18:22:47,24.75,16.64,532,707
2014-08-12 18:22:48,24.75,16.64,531,707
2014-08-12 18:22:49,24.75,16.64,531,707
2014-08-12 18:22:50,24.75,16.64,531,707
2014-08-12 18:22:51,24.75,16.64,532,707
2014-08-12 18:22:53,24.75,16.64,528,707
2014-08-12 18:22:54,24.75,16.64,530,707
2014-08-12 18:22:55,24.75,16.64,530,707
2014-08-12 18:22:56,24.75,16.64,529,707
2014-08-12 18:22:57,24.75,16.64,536,707
2014-08-12 18:22:58,24.75,16.64,532,707
2014-08-12 18:23:00,24.75,16.64,528,707
2014-08-12 18:23:01,24.75,16.64,529,707
2014-08-12 18:23:02,24.75,16.64,532,707
2014-08-12 18:23:03,24.75,16.64,530,707
2014-08-12 18:23:04,24.75,16.64,531,707
2014-08-12 18:23:05,24.75,16.64,530,707
2014-08-12 18:23:07,24.75,16.64,530,707
2014-08-12 18:23:08,24.75,16.64,530,707
2014-08-12 18:23:09,24.75,16.64,530,707
2014-08-12 18:23:10,24.75,16.64,531,707
2014-08-12 18:23:11,24.75,16.64,531,707
2014-08-12 18:23:12,24.75,16.64,530,707
2014-08-12 18:23:14,24.75,16.64,529,707
2014-08-12 18:23:15,24.75,16.64,529,707
2014-08-12 18:23:16,24.75,16.64,529,707
2014-08-12 18:23:17,24.75,16.64,529,707
2014-08-12 18:23:18,24.75,16.64,528,707
2014-08-12 18:23:19,24.75,16.64,530,707
2014-08-12 18:23:21,24.75,16.64,532,707
2014-08-12 18:23:22,24.75,16.64,539,707
2014-08-12 18:23:23,24.75,16.64,546,707
2014-08-12 18:23:24,24.75,16.64,556,707
2014-08-12 18:23:25,24.75,16.64,556,707
2014-08-12 18:23:26,24.75,16.64,548,707
2014-08-12 18:23:28,24.75,16.64,537,707
2014-08-12 18:23:29,24.75,16.64,528,707
2014-08-12 18:23:30,24.75,16.64,528,707
2014-08-12 18:23:31,24.75,16.64,532,707
2014-08-12 18:23:32,24.75,16.64,537,707
2014-08-12 18:23:33,24.75,16.64,537,707
2014-08-12 18:23:35,24.75,16.64,538,707
2014-08-12 18:23:36,24.75,16.64,537,707
2014-08-12 18:23:37,24.75,16.64,537,707
2014-08-12 18:23:38,24.75,16.64,537,707
2014-08-12 18:23:39,24.75,16.64,537,707
2014-08-12 18:23:40,24.75,16.64,537,707
2014-08-12 18:23:42,24.75,16.64,538,707
2014-08-12 18:23:43,24.75,16.64,537,707
2014-08-12 18:23:44,24.75,16.64,534,707
2014-08-12 18:23:45,24.75,16.64,537,707
2014-08-12 18:23:46,24.75,16.64,536,707
2014-08-12 18:23:48,24.75,16.64,536,707
2014-08-12 18:23:49,24.75,16.64,536,707
2014-08-12 18:23:50,24.75,16.64,536,707
2014-08-12 18:23:51,24.75,16.64,536,707
2014-08-12 18:23:52,24.75,16.64,537,707
2014-08-12 18:23:53,24.75,16.64,535,707
2014-08-12 18:23:55,24.75,16.64,534,707
2014-08-12 18:23:56,24.75,16.64,535,707
2014-08-12 18:23:57,24.75,16.64,532,707
2014-08-12 18:23:58,24.75,16.64,534,707
2014-08-12 18:23:59,24.75,16.64,533,707
2014-08-12 18:24:00,24.75,16.64,533,707
2014-08-12 18:24:02,24.75,16.64,531,707
2014-08-12 18:24:03,24.75,16.66,511,707
2014-08-12 18:24:04,24.75,16.64,525,707
2014-08-12 18:24:05,24.75,16.66,513,707
2014-08-12 18:24:06,24.75,16.66,514,707
2014-08-12 18:24:07,24.75,16.66,516,707
2014-08-12 18:24:09,24.75,16.66,516,707
2014-08-12 18:24:10,24.75,16.66,518,707
2014-08-12 18:24:11,24.75,16.66,516,707
2014-08-12 18:24:12,24.75,16.66,545,707
2014-08-12 18:24:13,24.75,16.66,545,707
2014-08-12 18:24:14,24.75,16.69,546,707
2014-08-12 18:24:16,24.75,16.73,546,707
2014-08-12 18:24:17,24.75,16.73,545,707
2014-08-12 18:24:18,24.75,16.73,545,707
2014-08-12 18:24:19,24.75,16.73,539,707
2014-08-12 18:24:20,24.75,16.73,531,707
2014-08-12 18:24:21,24.75,16.73,533,707
2014-08-12 18:24:23,24.75,16.73,533,707
2014-08-12 18:24:24,24.75,16.73,534,707
2014-08-12 18:24:25,24.75,16.73,544,707
2014-08-12 18:24:26,24.75,16.73,554,707
2014-08-12 18:24:27,24.75,16.73,553,707
2014-08-12 18:24:28,24.75,16.73,554,707
2014-08-12 18:24:30,24.75,16.73,547,707
2014-08-12 18:24:31,24.75,16.73,541,707
2014-08-12 18:24:32,24.75,16.73,540,707
2014-08-12 18:24:33,24.75,16.73,543,707
2014-08-12 18:24:34,24.75,16.73,543,707
2014-08-12 18:24:35,24.75,16.73,543,707
2014-08-12 18:24:37,24.75,16.73,543,707
2014-08-12 18:24:38,24.75,16.73,543,707
2014-08-12 18:24:39,24.75,16.73,543,707
2014-08-12 18:24:40,24.75,16.73,543,707
2014-08-12 18:24:41,24.75,16.73,543,707
2014-08-12 18:24:42,24.75,16.73,542,707
2014-08-12 18:24:44,24.75,16.73,541,707
2014-08-12 18:24:45,24.75,16.73,540,707
2014-08-12 18:24:46,24.75,16.73,534,707
2014-08-12 18:24:47,24.75,16.73,534,707
2014-08-12 18:24:48,24.75,16.73,534,707
2014-08-12 18:24:49,24.75,16.73,535,707
2014-08-12 18:24:51,24.75,16.74,535,707
2014-08-12 18:24:52,24.75,16.73,535,707
2014-08-12 18:24:53,24.75,16.74,534,707
2014-08-12 18:24:54,24.75,16.74,494,707
